Gene	K70_1	K70_2	K70_3	K70MD_1	K70MD_2	K70MD_3	K70P10_1	K70P10_3
TAF8	233.5553469	225.0674341	210.935329	295.5952527	381.2442206	298.0678434	335.1268841	248.9100542
TAF9	970.2239903	926.8824396	980.9012345	3715.632326	4072.555319	3860.688257	713.2187532	2046.931055
TAF9B	925.9130945	860.7308627	869.7185734	765.5917044	786.7146625	781.7456992	322.5238217	662.7483151
TAFA1	0	0.760362953	0	2.955952527	2.550128566	0	0	0
TAFA2	8.308292971	12.9261702	6.234541745	10.34583384	16.57583568	28.38741366	1.718599405	7.08280642
TAFA3	1.846287327	5.32254067	0	28.081549	25.50128566	7.642765215	9.738729964	15.17744233
TAFA4	5.538861981	12.9261702	9.351812617	16.2577389	3.825192848	14.19370683	5.155798216	6.070976932
TAFA5	120.0086763	158.1554942	187.0362523	20.69166769	20.40102852	24.02011925	112.2818278	78.92270011
TAGAP	2.76943099	3.041451812	3.117270872	8.86785758	8.92544998	4.367294409	4.582931748	9.106465398
TAGLN	138.4715495	139.1464204	139.238099	76.85476569	86.70437123	119.0087726	191.9102669	126.4786861
TAGLN2	27275.20268	25890.35855	25601.10658	61745.41435	64779.64089	58252.06465	13019.53623	34504.39739
TAL1	0	0	1.039090291	1.477976263	0	4.367294409	0	3.035488466
TALAM1	187.3981637	207.5790861	248.3425795	79.81071822	93.07969264	92.80500618	743.0078096	83.98184756
TALDO1	6567.244022	6068.456727	6285.457169	8433.332558	8420.524524	7640.581568	2858.030811	7471.348944
TAMM41	248.3256455	212.1412639	241.0689475	127.1059586	173.4087425	138.6615975	143.2166171	172.0110131
TANC1	477.265274	475.2268456	442.6524639	233.5202496	299.6401065	240.2011925	818.053317	238.7917593
TANC2	202.1684623	197.6943678	215.0916902	84.24464701	96.90488549	133.2024795	438.2428484	155.8217412
TANGO2	822.5210042	885.8228401	888.4221986	699.0827725	731.8868983	637.6249837	768.7868007	846.901282
TANGO6	391.4129133	356.6102249	305.4925455	155.1875076	187.4344496	148.4880099	249.7697803	228.6734644
TANK	175.3972961	215.1827157	170.4108077	427.1351401	427.1465347	411.617498	158.6840118	318.7262889
TAOK1	742.2075054	779.3720267	865.5622122	198.0488193	228.2365066	319.9043154	1107.92375	365.2704454
TAOK2	635.1228405	632.6219768	522.6624163	203.9607243	255.0128566	294.7923726	1322.175809	405.7436249
TAOK3	98.77637199	123.1787984	65.46268832	26.60357274	34.42673564	30.57106086	215.3977921	39.46135006
TAP1	500.3438656	496.5170082	508.1151522	852.7923039	678.3341985	580.8501564	504.6953587	901.5400744
TAP2	293.559685	295.7811887	276.3980174	118.2381011	145.3573282	169.2326583	370.6446051	285.3359158
TAPBP	1579.498808	1521.486269	1399.654622	530.5934785	585.2545058	838.5205265	1842.338563	1073.551087
TAPBPL	53.54233248	45.62177717	58.18905628	128.5839349	95.62982121	163.7735403	87.64856968	108.2657553
TAPT1	159.7038538	206.0583602	190.1535232	149.2756026	158.1079711	148.4880099	144.9352165	137.6088105
TAPT1-AS1	45.23403951	55.50649556	54.03269512	115.2821485	76.50385697	79.70312296	34.94485458	60.70976932
TARBP1	579.7342207	574.0740294	512.2715134	218.740487	188.7095139	236.9257217	629.0073824	346.0456851
TARBP2	798.5192689	866.8137663	826.0767812	1563.698887	1551.753232	1405.176976	438.8157148	1498.519473
TARDBP	2764.815272	2643.021624	2612.272991	1778.005445	1584.904904	1869.202007	1900.198076	1747.429527
TARID	3.692574654	1.520725906	4.156361163	8.86785758	6.375321414	9.82641242	8.592997027	10.11829489
TARP	0	0	0	4.43392879	3.825192848	2.183647204	0	1.011829489
TARS1	8591.698076	8474.24511	9309.209915	6149.859232	5781.141458	5543.188428	6176.073397	6825.80173
TARS2	540.0390431	565.710037	627.6105356	362.1041845	369.768642	396.3319676	704.6257562	540.3169469
TARS3	82.15978605	82.11919891	94.55721646	63.55297932	58.65295701	57.86665092	199.357531	72.85172318
TAS1R1	1.846287327	0	1.039090291	5.911905053	3.825192848	5.459118011	4.582931748	3.035488466
TAS1R2	0	0	0	1.477976263	1.275064283	0	0	0
TAS1R3	14.77029862	14.44689611	3.117270872	1.477976263	0	0	13.17592877	2.023658977
TAS2R1	0	0	0	2.955952527	1.275064283	3.275470807	0.572866468	1.011829489
TAS2R13	0	0	0	1.477976263	0	1.091823602	0	0
TAS2R14	0.923143663	0	0	0	0	1.091823602	0	0
TAS2R19	0.923143663	2.281088859	1.039090291	7.389881317	0	1.091823602	0.572866468	0
TAS2R20	14.77029862	13.68653315	13.50817378	32.51547779	24.22622137	12.01005962	3.437198811	22.26024875
TAS2R30	0	2.281088859	0	0	0	0	0.572866468	0
TAS2R31	4.615718317	0.760362953	3.117270872	7.389881317	2.550128566	1.091823602	0	0
TAS2R38	0	0	0	7.389881317	1.275064283	0	2.291465874	0
TAS2R43	2.76943099	1.520725906	0	4.43392879	0	0	0	0
TAS2R46	0	0	0	0	0	0	0.572866468	0
TAS2R5	0	1.520725906	0	0	0	0	0	0
TASOR	709.8974772	767.9665824	767.8877249	184.7470329	184.884321	283.8741366	675.4095663	333.9037312
TASOR2	2259.855688	2405.788383	2446.018545	2404.66738	2300.215966	2177.096263	2114.450135	2377.799298
TASP1	154.1649918	196.9340048	173.5280786	199.5267955	193.809771	174.6917763	107.1260296	185.1647964
TAT	0	0	0	4.43392879	0	0	0	0
TAT-AS1	1.846287327	0	2.078180582	8.86785758	1.275064283	4.367294409	0.572866468	5.059147443
TATDN1	5380.081271	5853.274011	5378.331345	17716.50147	19551.83571	15319.37696	1518.096141	8248.433991
TATDN2	867.7550437	852.3668702	844.7804064	249.7779885	312.3907493	337.3734931	772.2239995	432.0511916
TATDN3	400.6443499	371.817484	423.9488386	570.4988376	499.8251989	455.2904421	155.246813	362.2349569
TAX1BP1	1612.73198	1736.668984	1584.612693	1086.312554	1139.907469	1292.719145	4295.352781	881.3034846
TAX1BP3	2.76943099	4.562177717	3.117270872	11.82381011	14.02570711	15.28553043	5.155798216	12.14195386
TAZ	863.1393253	850.0857814	709.6986686	580.8446715	624.7814986	574.2992147	506.9868246	646.5590432
TBATA	0	0	0	0	0	0	0.572866468	0
TBC1D1	436.6469528	463.8214013	534.0924095	304.4631102	253.7377923	323.1797862	583.1780649	341.9983672
TBC1D10A	389.566626	368.7760322	414.597026	731.5982503	759.9383126	693.3079874	408.453792	542.3406059
TBC1D10B	1065.307788	1059.185593	1062.989367	342.8904931	367.2185134	525.1671526	958.9784682	669.8311215
TBC1D10C	0	1.520725906	8.312722326	2.955952527	1.275064283	4.367294409	4.010065279	1.011829489
TBC1D12	235.4016342	180.2060198	214.0525999	140.407745	153.0077139	185.6100124	200.503264	151.7744233
TBC1D13	1217.626492	1111.650637	1161.702945	759.6797993	780.3393411	896.3871774	1163.491797	1115.036096
TBC1D14	1475.183574	1318.46936	1409.006434	716.8184877	698.735227	716.236283	1437.894836	931.894959
TBC1D15	1066.230931	1024.208898	1055.715735	1885.897712	1769.789225	1539.471279	831.8021122	1081.645723
TBC1D16	616.6599672	635.6634286	559.0305764	161.0994127	147.9074568	200.8955428	979.6016611	382.4715467
TBC1D17	571.4259277	580.1569331	578.773292	153.7095314	154.2827782	187.7936596	379.8104686	325.8090953
TBC1D19	199.3990313	170.3213015	179.7626203	202.4827481	216.7609281	176.8754236	80.77417205	207.4250452
TBC1D2	952.6842607	1009.762001	933.1030811	422.7012113	498.5501346	644.1759253	1724.32807	879.2798256
TBC1D20	1375.484059	1252.317783	1278.081058	1834.168543	1456.123411	1496.890159	1245.411702	1670.530486
TBC1D21	0	0	0	0	5.100257131	0	0	2.023658977
TBC1D22A	1087.463236	994.5547424	1045.324833	514.3357396	466.6735275	437.8212645	769.9325336	707.2688126
TBC1D22B	259.4033694	291.219011	310.6879969	212.8285819	226.9614423	198.7118956	254.352712	257.0046901
TBC1D23	818.8284295	785.4549304	663.9786958	2163.757249	2135.732674	1817.886298	780.2441301	1204.077091
TBC1D24	206.7841806	228.1088859	181.8408009	44.3392879	80.32904982	126.6515379	313.9308247	135.5851515
TBC1D25	370.1806091	355.849862	354.3297892	180.3131041	160.6580996	209.6301316	335.1268841	250.9337132
TBC1D26	0	0	0	0	0	1.091823602	0	0
TBC1D28	0	0	2.078180582	0	0	0	0	0
TBC1D2B	571.4259277	571.7929406	501.8806105	156.6654839	198.9100281	304.618785	1129.119809	415.8619198
TBC1D30	33.23317188	15.96762201	14.54726407	53.20714548	49.72750703	53.49935651	62.44244506	30.35488466
TBC1D31	1293.324273	1135.982252	1337.309204	2429.792977	2550.128566	2364.889922	913.7220172	1946.759936
TBC1D32	56.31176347	72.23448053	70.65813977	79.81071822	52.27763559	58.95847452	48.12078335	80.94635909
TBC1D3E	3.692574654	6.082903623	5.195451454	0	0	2.183647204	10.8844629	0
TBC1D3F	5.538861981	9.884718388	0	2.955952527	0	2.183647204	12.60306231	2.023658977
TBC1D3K	0	0	0	0	0	0	0.572866468	0
TBC1D3L	2.76943099	0.760362953	2.078180582	0	1.275064283	3.275470807	4.010065279	1.011829489
TBC1D3P1-DHX40P1	1.846287327	0.760362953	2.078180582	1.477976263	3.825192848	3.275470807	1.718599405	3.035488466
TBC1D4	252.9413638	227.3485229	242.1080378	96.06845711	167.033421	168.1408347	391.267798	139.6324694
TBC1D5	840.9838774	866.8137663	857.2494899	101.9803622	123.6812354	156.1307751	565.9920708	199.3304093
TBC1D7	6.462005644	12.16580725	10.39090291	10.34583384	36.9768642	30.57106086	5.728664685	18.2129308
TBC1D7-LOC100130357	0	0.760362953	1.039090291	0	0	0	0	0
TBC1D8	378.488902	363.4534915	358.4861503	295.5952527	396.544992	330.8225515	714.3644862	322.7736069
TBC1D8-AS1	13.84715495	11.40544429	4.156361163	7.389881317	15.30077139	16.37735403	35.51772105	2.023658977
TBC1D8B	46.15718317	54.74613261	61.30632716	28.081549	28.05141422	33.84653167	99.10589905	39.46135006
TBC1D9	187.3981637	170.3213015	152.7462727	88.6785758	67.57840699	88.43771178	399.2879285	124.4550271
TBC1D9B	1568.421084	1676.600311	1696.834445	375.4059709	464.1233989	550.2790955	2305.214669	803.392614
TBCA	2025.377198	1976.183315	1825.681641	2865.795975	3095.856079	2606.182938	745.2992755	2049.966544
TBCB	1243.474515	1226.465443	1203.266557	1609.516151	1490.550147	1440.115331	524.7456851	1379.123593
TBCC	329.5622879	312.5091736	313.8052678	477.386333	535.5269988	420.3520868	199.357531	446.2168045
TBCCD1	1003.457162	1025.729623	979.8621442	1222.28637	1273.789219	1211.924198	504.1224923	1254.668566
TBCD	1567.497941	1598.282927	1484.860026	319.2428729	363.3933206	490.2287974	1051.20997	683.9967343
TBCE	812.3664239	790.777471	868.6794831	982.8542151	878.5192909	711.8689886	557.3990738	787.2033422
TBCEL	414.4915049	367.2553063	404.2061231	616.3161018	603.1054058	551.3709191	394.7049968	481.6308366
TBCK	439.4163838	465.3421272	503.958791	694.6488438	787.9897268	670.3796917	284.1417684	461.3942468
TBK1	769.9018153	800.6621894	813.6076977	690.214915	666.8586199	616.8803352	719.5202844	623.286965
TBKBP1	203.091606	198.4547307	226.5216834	72.4208369	103.2802069	126.6515379	254.352712	135.5851515
TBL1X	244.6330708	254.7215892	295.1016426	19.21369142	42.07712133	25.11194285	218.834991	88.02916551
TBL1XR1	3857.81737	3794.211135	4037.90487	1195.682797	1012.401041	1138.772017	1805.102242	2589.271661
TBL2	1693.968622	1538.214254	1591.886325	1681.936988	1532.627268	1302.545557	765.9224683	1390.253717
TBL3	1043.15234	1046.259423	1022.464846	413.8333537	439.8971776	583.0338036	697.7513586	584.8374444
TBP	480.9578487	446.3330534	483.1769852	1044.929218	979.2493692	877.8261761	285.2875013	599.0030573
TBPL1	655.4320011	596.884918	597.4769172	2125.329867	2035.002595	1770.937883	357.4686763	1307.283699
TBPL2	1.846287327	1.520725906	0	0	2.550128566	1.091823602	0	2.023658977
TBR1	0	0	0	1.477976263	0	0	0	2.023658977
TBRG1	855.754176	818.1505373	899.8521918	866.0940903	887.4447408	874.5507053	845.5509075	798.3334665
TBRG4	3387.937245	3348.638445	3261.704423	3046.109079	2882.920343	2736.109947	1986.128046	3247.972659
TBX1	648.0468518	717.0222646	745.0277385	195.0928668	212.9357352	287.1496074	558.5448068	354.140321
TBX10	0	0	0	0	0	0	1.718599405	0
TBX15	0	0	1.039090291	0	0	3.275470807	1.145732937	0
TBX18	0	0	3.117270872	5.911905053	2.550128566	1.091823602	1.145732937	0
TBX19	8.308292971	13.68653315	13.50817378	25.12559648	26.77634994	38.21382608	8.592997027	7.08280642
TBX2	0	0.760362953	3.117270872	4.43392879	0	0	2.864332342	7.08280642
TBX2-AS1	12.00086763	6.843266576	9.351812617	36.94940658	7.650385697	28.38741366	10.8844629	22.26024875
TBX20	106.1615213	117.8562577	117.4172029	153.7095314	131.3316211	161.5898931	189.6188011	180.105649
TBX21	0	2.281088859	0	1.477976263	0	0	1.718599405	5.059147443
TBX22	2.76943099	0.760362953	0	1.477976263	0	0	0	7.08280642
TBX3	204.0147496	190.8511012	203.661697	87.20059953	77.77892125	147.3961863	452.5645101	185.1647964
TBX4	0.923143663	0	0	1.477976263	1.275064283	0	2.864332342	3.035488466
TBX6	0	2.281088859	1.039090291	0	0	2.183647204	2.291465874	0
TBXAS1	61.85062545	50.94431784	58.18905628	75.37678943	112.2056569	77.51947575	33.22625517	72.85172318
TBXT	0	0	0	1.477976263	0	0	0	3.035488466
TC2N	266.7885187	209.099812	245.2253086	196.570843	205.2853495	165.9571875	140.9251512	255.9928606
TCAF1	392.336057	466.8628531	393.8152202	110.8482197	98.17994978	121.1924198	881.641495	155.8217412
TCAF2	0	0	0	0	1.275064283	0	3.437198811	0
TCAF2P1	0	0	0	0	2.550128566	1.091823602	0.572866468	0
TCAIM	342.4862991	311.7488107	339.7825251	597.1024104	689.809777	609.23757	249.1969138	527.1631636
TCAM1P	6.462005644	0.760362953	6.234541745	1.477976263	5.100257131	0	5.155798216	1.011829489
TCAP	4.615718317	0.760362953	4.156361163	0	6.375321414	5.459118011	3.437198811	3.035488466
TCEA1	4562.175985	4310.49758	4646.81178	5279.331213	5003.352246	4450.273002	1785.051916	4757.622256
TCEA2	616.6599672	622.7372584	555.9133056	798.1071822	958.8483407	788.2966408	433.6599166	634.4170894
TCEA3	9.231436635	6.082903623	13.50817378	67.98690811	61.20308557	74.24400495	9.738729964	27.31939619
TCEAL1	0	0	0	5.911905053	0	0	3.437198811	5.059147443
TCEAL3	0	0.760362953	2.078180582	1.477976263	0	0	1.145732937	0
TCEAL4	1212.08763	1294.137746	1252.1038	1160.211367	1259.763511	1227.209729	1878.42915	1108.96512
TCEAL7	0	0	0	1.477976263	6.375321414	6.550941613	0	0
TCEAL8	0	0	2.078180582	0	1.275064283	0	0	0
TCEAL9	0	0.760362953	1.039090291	7.389881317	7.650385697	5.459118011	0.572866468	2.023658977
TCEANC	37.8488902	38.01814765	40.52452134	28.081549	35.70179992	34.93835527	21.19605933	23.27207824
TCEANC2	319.4077076	298.0622775	281.5934688	629.6178882	554.652963	548.0954483	390.6949315	437.1103391
TCERG1	633.2765531	750.4782345	665.0177861	152.2315551	136.4318783	207.4464844	954.9684029	179.0938195
TCERG1L	4.615718317	2.281088859	0	14.77976263	1.275064283	4.367294409	1.718599405	5.059147443
TCERG1L-AS1	0	1.520725906	0	1.477976263	2.550128566	3.275470807	2.291465874	2.023658977
TCF12	558.5019164	640.9859693	582.9296531	233.5202496	214.2107995	264.2213117	506.4139581	277.2412799
TCF15	86.77550437	110.2526282	65.46268832	66.50893185	87.97943551	82.97859377	127.176356	117.3722207
TCF19	722.8214885	763.4044047	817.7640589	230.5642971	228.2365066	272.9559005	575.1579343	637.4525778
TCF20	632.3534095	755.0404122	644.2359803	101.9803622	140.2570711	160.4980695	1460.809495	220.5788285
TCF21	0	0	0	0	0	0	0.572866468	0
TCF24	0.923143663	0.760362953	5.195451454	11.82381011	10.20051426	10.91823602	0	9.106465398
TCF25	866.8319	828.0352557	820.8813297	268.9916799	363.3933206	370.1282011	834.6664446	573.7073201
TCF3	2161.079316	2209.614741	2091.688755	508.4238346	587.8046344	809.0412892	2489.677672	1039.148885
TCF4	111.7003833	107.2111764	112.2217514	29.55952527	34.42673564	36.03017887	64.73391094	38.44952057
TCF4-AS1	0	0	0	5.911905053	0	0	0	0
TCF7	23.07859159	31.17488107	21.82089611	4.43392879	7.650385697	6.550941613	37.80918692	15.17744233
TCF7L1	230.7859159	255.4819522	304.4534552	280.81549	291.9897208	338.4653167	490.9465635	273.1939619
TCF7L1-IT1	0	0.760362953	0	1.477976263	2.550128566	2.183647204	0	0
TCF7L2	301.867978	271.4495742	307.5707261	66.50893185	86.70437123	109.1823602	268.6743737	150.7625938
TCFL5	533.5770375	539.0973336	570.4605696	288.2053713	358.2930635	327.5470807	547.0874774	496.8082789
TCHH	0	2.281088859	6.234541745	0	0	2.183647204	9.738729964	8.094635909
TCHHL1	0	0	0	0	0	0	5.728664685	1.011829489
TCHP	213.2461863	247.1179597	250.4207601	38.42738285	43.35218562	53.49935651	326.533887	87.01733602
TCIM	77.54406773	83.63992482	55.07178541	32.51547779	40.80205705	43.67294409	53.27658157	52.61513341
TCIRG1	348.0251611	393.8680096	404.2061231	232.0422733	246.0874066	287.1496074	296.7448307	309.6198235
TCL1A	0	0	0	0	5.100257131	2.183647204	0	0
TCL1B	0	3.041451812	0	11.82381011	7.650385697	4.367294409	1.718599405	0
TCL6	0	0	0	0	2.550128566	2.183647204	0	0
TCN1	1.846287327	11.40544429	7.273632036	31.03750153	22.95115709	28.38741366	5.728664685	5.059147443
TCN2	3.692574654	8.363992482	2.078180582	10.34583384	5.100257131	1.091823602	2.291465874	1.011829489
TCOF1	1746.587811	2165.51369	1842.307086	501.0339533	637.5321414	831.9695849	3897.783451	744.7065036
TCP1	9578.538652	8973.043207	9465.073459	11726.26367	12003.45516	10798.13543	3528.284579	9210.683835
TCP10	0	0	0	0	1.275064283	0	0	0
TCP11	0	2.281088859	0	5.911905053	10.20051426	5.459118011	1.718599405	0
TCP11L1	473.5726994	434.9276091	484.2160755	843.9244463	775.2390839	826.5104668	1112.506682	873.2088487
TCP11L2	389.566626	393.8680096	445.7697347	619.2720543	541.9023202	503.3306806	339.7098158	497.8201084
TCTA	918.5279452	1017.365631	854.132219	2899.789429	2910.971758	2543.948993	788.8371271	1736.299402
TCTE1	7.385149308	15.96762201	1.039090291	0	0	7.642765215	17.75886052	1.011829489
TCTE3	22.15544792	19.76943678	9.351812617	2.955952527	25.50128566	7.642765215	13.17592877	6.070976932
TCTEX1D2	187.3981637	215.9430786	222.3653222	381.3178759	409.2956348	337.3734931	84.21137086	362.2349569
TCTEX1D4	4.615718317	8.363992482	2.078180582	23.64762021	16.57583568	29.47923726	12.03019584	13.15378335
TCTN1	470.8032684	469.9043049	462.3951794	730.1202741	728.0617055	681.2979278	374.0818039	509.9620623
TCTN2	377.5657584	397.6698244	371.9943241	201.0047718	179.7840639	204.1710136	468.0319047	411.8146019
TCTN3	1372.714628	1370.174041	1357.05192	1452.850667	1383.444747	1411.727918	1123.964011	1379.123593
TDG	1496.415878	1417.316544	1642.80175	3248.591827	3191.4859	2891.148899	910.8576849	1643.21109
TDGF1	5.538861981	0.760362953	0	2.955952527	3.825192848	3.275470807	3.437198811	2.023658977
TDH	1.846287327	2.281088859	0	0	0	4.367294409	1.145732937	0
TDO2	0.923143663	0	1.039090291	0	3.825192848	12.01005962	1.145732937	7.08280642
TDP1	489.2661416	514.7657191	491.4897075	252.733941	290.7146565	219.456544	289.870433	263.075667
TDP2	1417.948667	1520.725906	1571.10452	2190.360822	2261.964038	1952.180601	644.474777	1739.334891
TDRD10	0.923143663	0	0	1.477976263	0	0	0	0
TDRD12	0	1.520725906	0	2.955952527	3.825192848	1.091823602	1.718599405	1.011829489
TDRD3	147.7029862	145.229324	136.1208281	26.60357274	38.25192848	26.20376645	92.80436789	40.47317955
TDRD6	0.923143663	3.041451812	0	5.911905053	2.550128566	1.091823602	0.572866468	0
TDRD7	147.7029862	88.96246549	112.2217514	240.9101309	224.4113138	196.5282484	236.020985	276.2294504
TDRD9	0	0	0	17.73571516	22.95115709	14.19370683	1.145732937	1.011829489
TDRG1	0.923143663	0.760362953	6.234541745	0	2.550128566	0	1.145732937	1.011829489
TDRKH	147.7029862	121.6580725	195.3489747	202.4827481	244.8123423	262.0376645	234.8752521	201.3540682
TDRKH-AS1	31.38688456	13.68653315	32.21179901	140.407745	130.0565568	89.52953538	18.90459346	41.48500903
