Gene	K70_1	K70_2	K70_3	K70MD_1	K70MD_2	K70MD_3	K70P10_1	K70P10_3	NKO70_1	NKO70_2	NKO70_3
LOC112267983	106.6112578	151.1946211	116.1276528	22.43008614	42.60851446	40.81393471	134.1633503	50.3976633	77.04914901	60.79694268	77.45779556
LOC112267984	0	0	0	1.495339076	0	0	0.570907874	0	1.926228725	0	0
LOC112267985	3.676250268	8.357491618	5.184270214	0	1.291167105	0	7.992710232	3.085571222	1.926228725	1.030456656	7.290145465
LOC112267986	1.838125134	3.039087861	2.073708086	1.495339076	0	2.206158633	2.854539369	4.114094963	0.963114363	4.121826623	1.822536366
LOC112267987	0	0.759771965	0	4.486017227	0	1.103079316	3.996355116	1.028523741	0	0	0
LOC112267991	0.919062567	0	2.073708086	0	0	0	1.712723621	0	2.889343088	0	0
LOC112267992	0.919062567	0	2.073708086	0	2.58233421	3.309237949	3.425447242	0	0	0	0
LOC112267993	3.676250268	3.039087861	2.073708086	5.981356303	1.291167105	1.103079316	0	0	2.889343088	7.213196589	5.467609099
LOC112268006	60.65812942	62.30130115	55.99011831	11.96271261	23.24100789	35.29853812	55.94897163	38.05537841	32.74588833	60.79694268	53.7648228
LOC112268008	0	0	0	0	1.291167105	2.206158633	0	1.028523741	0	0	0
LOC112268009	1.838125134	0	0	0	0	2.206158633	3.996355116	1.028523741	0	0	0.911268183
LOC112268014	0	0	0	4.486017227	0	0	0	0	0	0	0
LOC112268021	0	0	0	0	0	0	0.570907874	0	0	4.121826623	0
LOC112268022	0	0.759771965	1.036854043	0	0	0	0	0	0	0	0
LOC112268024	0	1.519543931	4.147416171	0	1.291167105	2.206158633	7.421802359	1.028523741	0	1.030456656	2.733804549
LOC112268025	0	0	1.036854043	0	3.873501314	0	0	0	0	0	0
LOC112268026	0	0	0	0	1.291167105	0	0	0	0	0	0
LOC112268030	0	0	0	0	0	0	0	0	0.963114363	0	0
LOC112268035	2.757187701	4.558631792	5.184270214	7.476695379	1.291167105	6.618475898	2.854539369	1.028523741	4.815571813	4.121826623	6.378877282
LOC112268036	0	0	0	0	0	0	0.570907874	0	0	0	0
LOC112268037	0.919062567	0	3.110562128	2.990678151	5.164668419	3.309237949	0	5.142618704	0.963114363	2.060913311	1.822536366
LOC112268038	0.919062567	1.519543931	2.073708086	2.990678151	1.291167105	1.103079316	2.854539369	9.256713667	7.704914901	0	0.911268183
LOC112268042	4.595312835	2.279315896	0	26.91610336	15.49400526	15.44311043	3.996355116	4.114094963	0	0	0
LOC112268043	1.838125134	1.519543931	4.147416171	7.476695379	9.038169734	15.44311043	6.850894485	2.057047482	4.815571813	7.213196589	0.911268183
LOC112268045	0	0	0	0	1.291167105	4.412317266	0	1.028523741	0	1.030456656	0
LOC112268047	7.352500535	2.279315896	0	13.45805168	6.455835524	3.309237949	2.283631495	6.171142445	0	0	0
LOC112268048	112.1256332	110.9267069	100.5748421	80.74831009	71.01419077	56.25704514	82.78164169	86.39599422	143.50404	171.0558048	105.7071092
LOC112268051	0	0.759771965	2.073708086	2.990678151	0	0	0	0	0	0	2.733804549
LOC112268052	1207.648213	1160.931563	1112.544388	596.6402912	686.9008998	606.693624	687.37308	805.334089	1261.679815	1365.355069	1333.185352
LOC112268054	0	0	0	0	1.291167105	1.103079316	0.570907874	0	0	0	4.556340915
LOC112268055	175.5409503	173.2280081	259.2135107	79.25297101	113.6227052	86.04018668	110.7561275	128.5654676	234.0367901	234.9441175	177.6972957
LOC112268056	83.63469359	90.41286387	68.43236682	29.90678151	45.19084867	38.60777607	26.83267007	48.34061582	78.01226337	64.9187693	72.90145465
LOC112268057	0	0	0	0	1.291167105	0	0	0	0	0	0
LOC112268058	20.21937647	22.03338699	19.70022681	16.44872983	3.873501314	11.03079316	15.41451259	10.28523741	15.4098298	15.45684983	21.87043639
LOC112268060	0	1.519543931	0	0	5.164668419	1.103079316	0.570907874	0	0	0	0.911268183
LOC112268061	0	1.519543931	1.036854043	1.495339076	0	0	0	0	0	0	0
LOC112268062	2.757187701	1.519543931	1.036854043	1.495339076	2.58233421	0	1.141815747	3.085571222	0.963114363	2.060913311	0
LOC112268063	0.919062567	3.039087861	5.184270214	1.495339076	5.164668419	2.206158633	0	2.057047482	0.963114363	1.030456656	1.822536366
LOC112268064	20.21937647	24.31270289	17.62651873	20.93474706	37.44384604	23.16466564	18.26905196	25.71309352	26.96720215	28.85278636	25.51550913
LOC112268066	0	0	0	0	0	0	0.570907874	0	0	0	0
LOC112268067	0	3.039087861	0	4.486017227	10.32933684	13.2369518	3.425447242	2.057047482	0	1.030456656	0
LOC112268068	127.7496968	114.7255668	87.09573959	312.5258668	245.3217499	258.12056	103.905233	198.505082	143.50404	133.9593652	143.9803729
LOC112268070	0	0.759771965	3.110562128	0	0	0	7.992710232	2.057047482	2.889343088	0	0.911268183
LOC112268071	0	0	0	0	2.58233421	0	0	0	0	0	0
LOC112268072	23.89562674	23.55293092	15.55281064	20.93474706	11.62050394	35.29853812	26.26176219	12.34228489	12.52048671	4.121826623	6.378877282
LOC112268076	0.919062567	12.91612341	6.221124257	14.95339076	23.24100789	16.54618975	10.27634173	22.6275223	8.668029263	4.121826623	2.733804549
LOC112268077	0	0	0	0	0	0	0.570907874	0	0	0	0
LOC112268078	0	0	0	0	0	0	0.570907874	0	0	0	0
LOC112268079	5.514375402	10.63680751	4.147416171	4.486017227	0	5.515396582	2.854539369	11.31376115	0	0	0
LOC112268081	0	0	0	8.972034454	16.78517236	0	1.712723621	0	0	1.030456656	0
LOC112268086	5.514375402	9.117263584	13.47910256	52.33686765	76.17885918	59.56628308	8.563618106	15.42785611	7.704914901	18.5482198	15.49155911
LOC112268087	0	0	0	0	5.164668419	0	0	0	0	0	0
LOC112268088	74.44406792	89.65309191	63.24809661	11.96271261	21.94984078	16.54618975	54.236248	32.9127597	27.93031652	51.52283278	40.09580006
LOC112268089	761.902868	759.0121933	719.5767057	248.2262866	284.0567631	354.0884606	613.1550564	235.5319366	505.6350404	517.2892411	607.8158781
LOC112268090	0	0	2.073708086	1.495339076	0	0	0	0	0	0	0
LOC112268092	0	0.759771965	2.073708086	0	2.58233421	0	4.56726299	0	0.963114363	1.030456656	0
LOC112268097	883.2191268	888.1734274	887.5470606	3557.411661	3548.127204	3044.498913	399.0646037	1996.364581	1333.913392	1287.040363	1012.418951
LOC112268098	98.33969466	81.29560029	89.16944768	233.2728958	188.5103973	204.0696735	44.53081415	152.2215136	171.4343565	122.624342	116.6423274
LOC112268099	0	0	1.036854043	4.486017227	0	3.309237949	0.570907874	0	1.926228725	0	0
LOC112268101	0	0	0	0	0	0	3.425447242	7.199666185	0	0	0
LOC112268102	0	0	0	0	0	0	0	0	2.889343088	0	0.911268183
LOC112268104	3.676250268	0	4.147416171	14.95339076	11.62050394	24.26774496	3.996355116	0	4.815571813	1.030456656	0
LOC112268106	0	0	0	4.486017227	0	0	0	0	0	0	0
LOC112268107	0	0	0	5.981356303	0	0	0	0	0	0	0
LOC112268108	0	0	0	0	0	1.103079316	0	0	0	0	0
LOC112268109	395.1969038	440.6677399	453.1052167	115.1411088	108.4580368	169.8742147	605.733254	297.2433611	553.7907585	535.8374609	525.8017416
LOC112268112	34.00531498	63.82084508	70.50607491	177.94535	129.1167105	180.9050079	35.39628817	89.48156545	65.49177666	41.21826623	51.94228644
LOC112268114	240.7943925	279.5960832	223.9604732	67.29025841	76.17885918	54.0508865	109.0434039	91.53861293	327.4588833	290.5887769	359.0396641
LOC112268118	47.79125348	60.78175722	48.73214001	41.86949412	32.27917762	17.64926906	49.66898501	53.48323452	62.60243357	47.40100616	42.8296046
LOC112268119	87.31094386	113.2060228	72.57978299	164.4872983	130.4078776	166.5649768	126.1706401	120.3372777	126.1679815	107.1674922	84.74794103
LOC112268121	0	1.519543931	3.110562128	5.981356303	1.291167105	0	4.56726299	1.028523741	2.889343088	3.091369967	2.733804549
LOC112268122	0	2.279315896	0	2.990678151	0	0	0	0	0	0	0
LOC112268123	0	3.039087861	3.110562128	0	0	1.103079316	0.570907874	0	0	1.030456656	0
LOC112268124	32.16718984	48.62540578	44.58472384	35.88813782	18.07633947	55.15396582	81.06891807	38.05537841	28.89343088	24.73095974	41.00706824
LOC112268127	0	0.759771965	4.147416171	0	0	0	0	0	0	1.030456656	0
LOC112268129	0	0	0	0	0	5.515396582	0	0	0	0	0
LOC112268130	3.676250268	0.759771965	2.073708086	0	0	0	6.850894485	1.028523741	0.963114363	4.121826623	4.556340915
LOC112268131	124.9925091	140.5578136	120.275069	74.76695379	54.2290184	61.77244172	123.8870086	74.05370934	175.286814	131.8984519	125.7550093
LOC112268133	1.838125134	0	2.073708086	0	0	3.309237949	0.570907874	1.028523741	0	1.030456656	0
LOC112268134	8.271563102	8.357491618	6.221124257	37.38347689	47.77318288	23.16466564	10.27634173	26.74161726	8.668029263	5.152283278	5.467609099
LOC112268135	0	0	0	0	0	1.103079316	0	0	0	0	0
LOC112268136	0	0	0	0	2.58233421	0	0	0	0	0	0
LOC112268139	0	0	0	1.495339076	0	0	0	0	0	0	0
LOC112268140	245.3897054	347.9755601	305.8719426	116.6364479	129.1167105	114.7202489	178.1232566	156.3356086	257.1515348	329.7461298	272.4691867
LOC112268142	4.595312835	3.039087861	0	4.486017227	5.164668419	4.412317266	0.570907874	4.114094963	1.926228725	0	0
LOC112268143	13.7859385	12.15635144	23.84764298	4.486017227	1.291167105	11.03079316	29.11630156	11.31376115	6.741800538	5.152283278	14.58029093
LOC112268144	14.70500107	13.67589538	4.147416171	7.476695379	1.291167105	1.103079316	23.40722282	2.057047482	5.778686176	2.060913311	2.733804549
LOC112268145	0	0	0	0	0	0	1.712723621	2.057047482	0	0	0
LOC112268146	0.919062567	0.759771965	8.294832342	1.495339076	0	0	4.56726299	1.028523741	0	3.091369967	0
LOC112268147	96.50156953	85.09446011	124.4224851	32.89745967	61.97602103	60.6693624	80.4980102	71.99666185	81.86472082	82.43653245	68.34511373
LOC112268148	57.90094172	53.18403757	64.28495065	19.43940798	20.65867368	27.57698291	75.35983933	23.65604604	40.45080323	49.46191947	34.62819096
LOC112268149	1.838125134	0.759771965	0	19.43940798	16.78517236	8.824634531	3.996355116	5.142618704	9.631143626	9.274109901	3.645072732
LOC112268150	0.919062567	2.279315896	5.184270214	2.990678151	5.164668419	15.44311043	10.27634173	4.114094963	0	0	0
LOC112268151	0	0	0	0	0	0	0	1.028523741	0	0	0
LOC112268153	5.514375402	5.318403757	4.147416171	2.990678151	6.455835524	3.309237949	2.283631495	1.028523741	1.926228725	4.121826623	0
LOC112268155	491.6984733	404.1986855	429.2575737	143.5525513	154.9400526	168.7711354	544.0752037	199.5336057	295.6761093	275.1319271	380.9101005
LOC112268156	0	0	0	1.495339076	0	0	0	0	0	0	0
LOC112268163	18.38125134	14.43566734	11.40539447	79.25297101	69.72302366	57.36012445	7.421802359	49.36913956	22.15163034	17.51776315	14.58029093
LOC112268166	74.44406792	71.41856474	110.9433826	31.40212059	25.8233421	43.02009334	107.3306803	34.96980719	41.41391759	40.18780957	62.87750463
LOC112268169	0	0	0	4.486017227	2.58233421	5.515396582	0.570907874	0	0	0	0
LOC112268170	2214.940786	2242.08707	2233.383608	817.9504744	797.9412708	974.0190364	1267.986388	1146.803971	2085.142595	1998.055455	2189.777444
LOC112268171	0	2.279315896	0	1.495339076	0	0	5.138170864	0	0	0	1.822536366
LOC112268174	5.514375402	3.798859826	5.184270214	0	0	1.103079316	7.421802359	1.028523741	0	1.030456656	9.112681831
LOC112268175	0	0	0	0	0	4.412317266	0.570907874	0	0	0	0
LOC112268176	0	0	0	0	0	3.309237949	0	0	0	0	0
LOC112268177	0.919062567	0.759771965	3.110562128	4.486017227	10.32933684	3.309237949	3.425447242	1.028523741	0.963114363	1.030456656	0.911268183
LOC112268179	8.271563102	7.597719653	14.5159566	11.96271261	5.164668419	7.721555215	21.12359133	9.256713667	11.55737235	6.182739934	16.4028273
LOC112268182	48.71031605	46.34608988	61.17438852	2.990678151	0	8.824634531	46.24353777	25.71309352	8.668029263	22.67004642	26.42677731
LOC112268184	799.5844332	815.2353188	873.031104	399.2555332	408.0088051	366.222333	776.4347083	538.9464402	632.7661362	590.4516637	774.5779556
LOC112268186	4.595312835	0	4.147416171	0	0	0	1.141815747	1.028523741	1.926228725	1.030456656	4.556340915
LOC112268187	0	0	0	0	1.291167105	0	0	0	0	0	0
LOC112268189	21.13843904	24.31270289	17.62651873	2.990678151	1.291167105	6.618475898	17.12723621	3.085571222	8.668029263	4.121826623	19.13663184
LOC112268190	28.49093958	27.35179075	19.70022681	10.46737353	16.78517236	6.618475898	56.5198795	10.28523741	17.33605853	8.243653245	12.75775456
LOC112268195	45.95312835	58.50244133	43.5478698	14.95339076	3.873501314	19.85542769	79.35619445	26.74161726	12.52048671	27.8223297	31.89438641
LOC112268196	107.5303203	110.166935	129.6067553	58.31822395	58.10251972	76.11247283	238.6394912	109.0235165	66.45489102	63.88831265	94.77189104
LOC112268198	0.919062567	0.759771965	3.110562128	0	0	0	2.283631495	3.085571222	0	0	0
LOC112268199	0	0	0	0	1.291167105	0	0	0	0	0	0
LOC112268201	3.676250268	9.117263584	4.147416171	1.495339076	2.58233421	4.412317266	3.425447242	0	1.926228725	0	2.733804549
LOC112268202	0.919062567	0.759771965	8.294832342	0	11.62050394	14.34003111	6.279986611	0	6.741800538	0	0.911268183
LOC112268203	1.838125134	5.318403757	1.036854043	8.972034454	2.58233421	0	3.996355116	6.171142445	1.926228725	1.030456656	0.911268183
LOC112268205	0	0	0	2.990678151	0	0	0	0	0	0	0
LOC112268208	0	0	0	0	0	1.103079316	0	0	0	0	0
LOC112268209	0	1.519543931	0	8.972034454	6.455835524	5.515396582	1.141815747	0	0.963114363	3.091369967	0
LOC112268210	0	0	0	4.486017227	0	1.103079316	1.141815747	1.028523741	0	0	0
LOC112268213	7.352500535	12.91612341	29.0319132	19.43940798	18.07633947	17.64926906	14.27269684	21.59899856	13.48360108	12.36547987	20.95916821
LOC112268218	49.62937861	74.4576526	51.84270214	26.91610336	16.78517236	40.81393471	42.24718266	51.42618704	56.82374739	49.46191947	67.43384555
LOC112268219	51.46750375	76.73696849	71.54292895	11.96271261	19.36750657	27.57698291	58.80351099	35.99833093	37.56146014	30.91369967	40.09580006
LOC112268221	0	0	0	0	0	5.515396582	3.996355116	0	0	1.030456656	0
LOC112268222	1392.379789	1382.025205	1345.836548	1045.242014	1040.680686	1158.233282	1765.247146	961.6696976	1014.159424	1163.385564	1153.66552
LOC112268224	0.919062567	0	0	0	0	0	0	0	0	0	0
LOC112268225	3.676250268	1.519543931	2.073708086	0	0	0	3.425447242	0	0	0	0
LOC112268227	0	0	0	4.486017227	2.58233421	5.515396582	2.283631495	0	0	0	0
LOC112268231	0	0	0	0	1.291167105	1.103079316	0.570907874	0	0	0	0
LOC112268235	1.838125134	0	2.073708086	0	0	0	2.283631495	0	0	1.030456656	0
LOC112268237	2.757187701	0	2.073708086	1.495339076	6.455835524	8.824634531	2.283631495	1.028523741	2.889343088	1.030456656	0
LOC112268238	5.514375402	9.877035549	6.221124257	58.31822395	38.73501314	28.68006223	3.425447242	3.085571222	4.815571813	22.67004642	13.66902275
LOC112268239	0.919062567	6.078175722	1.036854043	2.990678151	9.038169734	2.206158633	4.56726299	7.199666185	2.889343088	0	0.911268183
LOC112268240	2.757187701	12.15635144	7.257978299	8.972034454	12.91167105	4.412317266	1.141815747	2.057047482	5.778686176	3.091369967	9.112681831
LOC112268243	39.51969038	25.83224682	25.92135107	88.22500547	67.14068945	97.07097984	17.69814409	44.22652085	29.85654524	22.67004642	42.8296046
LOC112268244	15.62406364	9.877035549	24.88449703	5.981356303	5.164668419	3.309237949	11.41815747	11.31376115	13.48360108	18.5482198	11.84648638
LOC112268245	0	0	0	0	0	0	1.712723621	0	0	0	0
LOC112268246	408.9828423	417.1148089	353.5672286	119.6271261	89.09053023	151.1218663	327.7011195	235.5319366	337.0900269	337.989783	335.3466914
LOC112268251	18.38125134	23.55293092	17.62651873	11.96271261	7.747002629	14.34003111	25.11994644	22.6275223	16.37294416	26.79187305	10.02395001
LOC112268252	0	0	0	0	0	0	0.570907874	0	0	0	0
LOC112268254	1.838125134	2.279315896	0	0	0	0	9.705433853	0	0	1.030456656	3.645072732
LOC112268256	2.757187701	0	6.221124257	0	1.291167105	1.103079316	10.8472496	0	0.963114363	6.182739934	0.911268183
LOC112268257	0	0	0	0	3.873501314	0	0	0	0	0	0.911268183
LOC112268258	1.838125134	0	0	0	0	0	0	0	0	0	0
LOC112268259	27.57187701	24.31270289	11.40539447	86.72966639	78.76119339	49.63856924	29.68720943	57.59732948	21.18851598	20.60913311	22.78170458
LOC112268261	5.514375402	0.759771965	0	0	2.58233421	1.103079316	1.141815747	1.028523741	0	0	1.822536366
LOC112268263	0	0	0	0	0	0	0.570907874	0	0	0	0
LOC112268266	8.271563102	0.759771965	1.036854043	0	1.291167105	3.309237949	3.996355116	0	1.926228725	5.152283278	4.556340915
LOC112268267	18.38125134	10.63680751	15.55281064	10.46737353	2.58233421	7.721555215	31.97084093	10.28523741	5.778686176	7.213196589	10.9352182
LOC112268269	18.38125134	15.19543931	26.95820511	16.44872983	10.32933684	16.54618975	47.95626139	19.54195107	11.55737235	18.5482198	30.98311822
LOC112268270	215.0606407	215.0154662	210.4813707	34.39279874	54.2290184	47.4324106	186.6868747	164.5637985	176.2499284	174.1471748	202.3015366
LOC112268272	0	3.798859826	1.036854043	11.96271261	2.58233421	3.309237949	2.854539369	5.142618704	0.963114363	6.182739934	1.822536366
LOC112268274	0	0	0	1.495339076	0	0	0	3.085571222	0	0	0
LOC112268276	0	0	1.036854043	0	0	0	1.712723621	0	0.963114363	3.091369967	4.556340915
LOC112268277	0.919062567	0	0	7.476695379	0	0	0	5.142618704	0	0	2.733804549
LOC112268278	2.757187701	7.597719653	5.184270214	0	5.164668419	0	6.279986611	2.057047482	2.889343088	5.152283278	4.556340915
LOC112268284	2.757187701	1.519543931	0	0	0	0	0	0	1.926228725	3.091369967	0.911268183
LOC112268287	0	0	0	5.981356303	3.873501314	2.206158633	1.141815747	4.114094963	3.85245745	0	0
LOC112268288	0.919062567	0	1.036854043	1.495339076	0	0	0	0	0	1.030456656	0
LOC112268289	5.514375402	12.15635144	13.47910256	16.44872983	19.36750657	8.824634531	33.11265668	14.39933237	8.668029263	16.48730649	14.58029093
LOC112268295	1.838125134	0	1.036854043	10.46737353	3.873501314	4.412317266	4.56726299	16.45637985	0	0	0.911268183
LOC112268296	0	0.759771965	0	5.981356303	0	0	6.850894485	4.114094963	0	1.030456656	0
LOC112268297	0	0	0	0	0	2.206158633	0	3.085571222	0	0	0
LOC112268301	10.10968824	10.63680751	8.294832342	2.990678151	0	3.309237949	15.41451259	0	15.4098298	6.182739934	5.467609099
LOC112268302	0.919062567	0	0	2.990678151	2.58233421	0	0	0	1.926228725	0	0
LOC112268307	0.919062567	0	0	0	0	0	0	0	0	0	0
LOC112268317	154.4025112	151.9543931	162.7860847	236.263574	233.701246	274.6667498	123.8870086	261.2450302	234.9999045	242.1573141	228.728314
LOC112268318	2.757187701	3.039087861	0	1.495339076	5.164668419	3.309237949	1.141815747	1.028523741	3.85245745	7.213196589	0
LOC112268321	31.24812728	16.71498324	20.73708086	14.95339076	1.291167105	5.515396582	12.55997322	1.028523741	9.631143626	11.33502321	7.290145465
LOC112268412	27.57187701	16.71498324	29.0319132	44.86017227	27.1145092	28.68006223	41.67627478	30.85571222	6.741800538	11.33502321	22.78170458
LOC112268415	154.4025112	149.6750772	173.1546251	337.9466311	277.6009275	238.2651323	154.1451259	167.6493697	175.286814	170.0253482	184.076173
LOC112268416	2.757187701	0	0	2.990678151	10.32933684	3.309237949	3.425447242	3.085571222	0	2.060913311	0.911268183
LOC112268418	0	0	0	0	1.291167105	0	0	3.085571222	0	0	0
LOC112268419	137.859385	139.0382696	132.7173175	164.4872983	206.5867368	213.9973874	109.0434039	195.4195107	163.7294416	181.3603714	154.9155911
LOC112268420	0	0	0	0	2.58233421	1.103079316	0.570907874	0	2.889343088	0	0
LOC112268421	0	0	0	1.495339076	2.58233421	0	0	1.028523741	0	0	0
LOC112268422	0	0	0	0	0	0	2.854539369	0	0	1.030456656	0
LOC112268423	9.190625669	16.71498324	7.257978299	20.93474706	1.291167105	6.618475898	15.41451259	11.31376115	13.48360108	9.274109901	7.290145465
LOC112268426	71.68688022	85.85423208	72.57978299	357.3860391	327.9564446	339.7484294	79.92710232	201.5906532	97.27455062	70.07105258	105.7071092
LOC112268430	6.433437969	19.7540711	14.5159566	5.981356303	5.164668419	9.927713847	26.83267007	8.228189926	12.52048671	7.213196589	5.467609099
LOC112268432	41.35781551	29.63110665	46.65843192	23.92542521	19.36750657	26.47390359	54.236248	53.48323452	20.22540161	32.97461298	14.58029093
LOC112268434	0	0	0	7.476695379	0	0	0	1.028523741	0	0	0
LOC112268438	0	0	0	0	0	0	3.996355116	0	0	0	0
LOC112268439	10.10968824	4.558631792	2.073708086	16.44872983	3.873501314	8.824634531	6.850894485	0	8.668029263	6.182739934	5.467609099
LOC112268444	218.7368909	229.4511335	236.4027218	728.2301299	747.5857537	761.1247283	238.6394912	335.2987395	297.602338	311.19791	324.4114732
LOC112268445	21.13843904	35.70928237	54.95326427	11.96271261	2.58233421	18.75234838	32.5417488	25.71309352	22.15163034	31.94415632	21.87043639
LOC112268446	0	0	0	0	1.291167105	0	0	0	0	0	0
LOC112268447	1.838125134	2.279315896	0	1.495339076	0	2.206158633	1.712723621	2.057047482	0	0	0.911268183
LOC112268449	0	1.519543931	0	0	0	0	0	0	0	1.030456656	0
LOC112268450	0	0	1.036854043	0	0	1.103079316	0.570907874	0	0	0	0
LOC112268455	0	0	0	11.96271261	10.32933684	9.927713847	0.570907874	3.085571222	0	4.121826623	4.556340915
LOC112268458	13.7859385	12.91612341	5.184270214	8.972034454	11.62050394	5.515396582	42.81809053	5.142618704	3.85245745	6.182739934	5.467609099
LOC112268460	230.6847043	206.6579746	211.5182247	92.7110227	74.88769208	123.5448834	248.9158329	64.79699567	116.5368379	121.5938854	163.1170048
LOC112268463	12.86687594	5.318403757	7.257978299	5.981356303	1.291167105	3.309237949	0.570907874	1.028523741	1.926228725	6.182739934	9.112681831
LOC112268465	0	0	0	1.495339076	0	0	0	0	0	0	0
LOC112268466	0	0	0	0	0	2.206158633	0	0	0	0	0
