""	"TR_AG_1"	"TR_AG_2"	"TR_AG_3"	"TR_SH_1"	"TR_SH_2"	"TR_SH_3"
"Klf11"	420.463067258084	274.958050998246	472.253113970832	356.411362654728	446.633818183125	318.317812345376
"Klf12"	267.271097016767	201.32256155712	264.898280315572	138.358448235531	499.408930178505	121.772585930781
"Klf13"	1298.32910949202	1310.55504079791	1256.0345426199	1686.86620088759	2138.3693527017	1419.61198861411
"Klf15"	5.43233937025949	59.5350765694208	2.97638517208507	52.0227765365596	30.2968235529034	52.3408483386691
"Klf16"	903.941271211178	1017.5797955747	958.396025411394	1014.99757625585	766.216440821816	1118.38506552218
"Klf2"	1228.7951655527	2820.86593061163	1111.18379757843	474.846194344342	1106.32271812538	531.953928013413
"Klf3"	2633.5981267018	2630.51035684362	2590.44722810471	3141.29020873949	2344.5832162392	2752.70135038266
"Klf4"	5710.47514601677	2736.2634533814	5451.74550686916	3388.12168039168	1547.09263497568	3275.04165319101
"Klf5"	241.195868039521	277.308119810197	210.331218827345	821.295748726111	458.361620848765	684.70375071606
"Klf6"	3880.86324611338	4310.80955738845	4044.90744886362	4963.19425510496	2956.38358863009	4721.35815626362
"Klf7"	98.8685765387226	141.787484987699	105.165609413673	143.892786164952	118.255343545204	95.0680714722766
"Klf8"	0	1.56671254130055	0	0	0	0
"Klf9"	2556.45890764411	1377.92368007383	2349.36002916582	1736.67524225238	2038.68303004376	1539.24821338821
"Klhdc1"	101.041512286826	56.4016514868197	84.3309132090771	53.1296441224439	77.2080342154636	40.5908619769271
"Klhdc10"	2226.17267393234	2063.36041689282	2317.61192066358	2580.10834269618	2157.91569047777	2515.56526199114
"Klhdc2"	1653.60410430699	1455.47595086821	1720.35062946517	1421.21798027537	1696.62211896259	1524.29368529145
"Klhdc3"	3132.28688089162	2340.66853670302	3118.25953195446	2729.53546679055	2460.8839260068	2884.0875615185
"Klhdc4"	2560.80477914032	1518.14445252023	2610.28979591861	2640.98605991981	2055.29741715342	2749.49680864764
"Klhdc7a"	1.0864678740519	0.783356270650273	0	1.10686758588425	0.977316888803337	0
"Klhdc7b"	0	0	0	0	0	1.06818057834019
"Klhdc8a"	926.757096566268	528.765482688934	866.128085076757	557.861263285661	551.206725285082	555.453900736897
"Klhdc8b"	63.01513669501	36.0343884499126	48.6142911440562	63.0914523954021	62.5482808834135	64.0908347004112
"Klhdc9"	392.214902532735	256.157500502639	413.717538919825	303.281718532284	278.535313308951	358.908674322303
"Klhl1"	21.7293574810379	0	10.9134122976453	0	2.93195066641001	0
"Klhl10"	19.5564217329341	18.0171942249563	14.8819258604254	11.0686758588425	12.7051195544434	13.8863475184224
"Klhl11"	311.816279852894	385.411285159934	356.174092259514	380.762449544181	291.240432863394	267.045144585047
"Klhl12"	375.917884421956	336.843196379617	351.213450306039	396.258595746561	313.718721305871	403.772258612591
"Klhl13"	309.643344104791	231.090099841831	372.048146510634	346.449554381769	2.93195066641001	370.658660684045
"Klhl15"	58.6692651988024	69.7187080878743	70.4411157393468	76.3738634260131	70.3668159938402	39.5226813985869
"Klhl17"	327.026830089621	357.210459416525	296.646388817812	363.052568170033	291.240432863394	364.249577214004
"Klhl18"	397.647241902994	464.530268495612	401.811998231485	418.395947464245	428.064797295861	340.74960449052
"Klhl2"	1348.3066316984	1453.90923832691	1362.19228042427	1359.23339546586	1789.46722339891	1310.65756962341
"Klhl20"	651.880724431138	672.119680217934	586.34787890076	558.968130871545	545.342823952262	520.203941651671
"Klhl21"	1213.58461531597	1024.63000201056	1113.16805435982	1338.20291133405	873.721298590183	1277.54397169486
"Klhl22"	4718.52997700739	4273.20845639724	4747.33434947569	4648.84386071384	3758.76075433763	4763.01719881889
"Klhl23"	13.0376144886228	51.701513862918	26.7874665487657	6.64120551530548	53.7524288841835	4.27272231336075
"Klhl24"	1230.9681013008	1606.66371110371	1322.50714479647	1568.43136919798	3251.5332890487	1366.2029596971
"Klhl25"	243.368803787625	266.341132021093	261.921895143487	270.075690955756	304.922869306641	267.045144585047
"Klhl26"	649.707788683034	880.492448210907	588.33213568215	494.769810890258	882.517150589413	499.908510663207
"Klhl28"	140.154355752695	133.170566010546	141.874359869389	135.037845477878	121.187294211614	134.590752870863
"Klhl29"	254.233482528144	238.923662548333	205.37057687387	229.121590278039	82.0946186594803	190.136142944553
"Klhl3"	13.0376144886228	5.48349389455191	9.92128390695025	4.42747034353699	5.86390133282002	2.13636115668037
"Klhl30"	8.69174299241518	14.8837691423552	15.8740542511204	25.4579544753377	108.48217465717	23.4999727234841
"Klhl31"	0	2.35006881195082	0.992128390695025	0	0.977316888803337	0
"Klhl32"	13.0376144886228	70.5020643585246	18.8504394232055	18.8167489600322	10.7504857768367	8.54544462672149
"Klhl33"	3.25940362215569	4.70013762390164	0.992128390695025	1.10686758588425	3.90926755521335	3.20454173502056
"Klhl35"	1.0864678740519	0	0	0	7.81853511042669	0
"Klhl36"	40.1993113399202	95.5694650193333	39.685135627801	43.1678358494856	83.0719355482836	30.9772367718654
"Klhl38"	0	0	0	0	1.95463377760667	0
"Klhl4"	0	9.40027524780328	0	0	64.5029146610202	0
"Klhl40"	0	0	0.992128390695025	0	0	0
"Klhl41"	1.0864678740519	4.70013762390164	2.97638517208507	5.53433792942124	6.84121822162336	2.13636115668037
"Klhl42"	618.200220335529	538.949114207388	610.15896027744	422.823417807782	767.193757710619	340.74960449052
"Klhl5"	2272.89079251657	2271.73318488579	2182.68245952905	1393.54629062827	2584.02585399602	1550.99819974995
"Klhl6"	0	0.783356270650273	1.98425678139005	0	6.84121822162336	2.13636115668037
"Klhl7"	451.970635605589	493.514450509672	521.859533505583	637.555729469326	628.414759500546	554.385720158557
"Klhl8"	45.6316507101797	70.5020643585246	65.4804737858716	59.7708496377493	76.2307173266603	44.8635842902878
"Klhl9"	2109.92061140878	2405.68710716699	2096.36728953859	2545.79544753377	2022.0686429341	2296.5882434314
"Klk1"	0	0	0	0	0.977316888803337	0
"Klk10"	24.9887611031936	15.6671254130055	14.8819258604254	28.7785572329904	9.77316888803337	52.3408483386691
"Klk11"	0	0	1.98425678139005	0	0	0
"Klk14"	0	1.56671254130055	0	1.10686758588425	1.95463377760667	6.40908347004112
"Klk7"	0	0	0	1.10686758588425	0	0
"Klk8"	0	3.13342508260109	3.9685135627801	6.64120551530548	6.84121822162336	19.2272504101234
"Klk9"	8.69174299241518	7.05020643585246	1.98425678139005	5.53433792942124	2.93195066641001	10.6818057834019
"Klkb1"	0	0	0	1.10686758588425	0.977316888803337	2.13636115668037
"Klra1"	1.0864678740519	0	0	0	0	0
"Klra17"	0	0	0	0	0.977316888803337	0
"Klra18"	80.3986226798404	59.5350765694208	92.2679403346373	44.2747034353699	51.7977951065768	56.6135706520299
"Klra2"	27.1616968512974	17.233837954306	19.8425678139005	4.42747034353699	30.2968235529034	9.61362520506168
"Klra3"	0	0	0	0	0	1.06818057834019
"Klra7"	0	0	0	0	0	1.06818057834019
"Klrb1"	0	0	0	0	0.977316888803337	0
"Klrb1a"	0	1.56671254130055	1.98425678139005	1.10686758588425	2.93195066641001	0
"Klrb1b"	1.0864678740519	0	0	0	0	0
"Klrd1"	4.34587149620759	3.13342508260109	1.98425678139005	7.74807310118973	6.84121822162336	6.40908347004112
"Klre1"	5.43233937025949	2.35006881195082	1.98425678139005	6.64120551530548	1.95463377760667	3.20454173502056
"Klrg1"	0	0	0.992128390695025	0	0	0
"Klrg2"	501.948157811977	266.341132021093	463.323958454577	699.540314278844	248.238489756048	717.817348644605
"Klri1"	3.25940362215569	2.35006881195082	5.95277034417015	1.10686758588425	0	0
"Kmo"	0	0	0.992128390695025	0	0.977316888803337	0
"Kmt2a"	1722.05158037226	3134.99179514239	1833.45326600441	2856.82523916724	2242.94225980366	2299.79278516642
"Kmt2b"	950.65938979541	1151.5337178559	1080.42781746688	1445.56906716483	1343.81072210459	1242.29401260964
"Kmt2c"	1298.32910949202	1377.14032380318	1283.81413755936	1473.24075681193	1709.32723851704	1108.77144031711
"Kmt2d"	2558.63184339222	2652.44433242183	2438.65158432837	3961.47908987972	2727.69143665011	3218.42808253898
"Kmt2e"	2013.22497061817	2020.27582200705	2038.82384287828	2417.3988075712	2503.88586911415	2047.70216867814
"Kncn"	0	0	0	0	0	3.20454173502056
"Kndc1"	0	0	0	1.10686758588425	0	0
"Kng1"	0	0	0	2.21373517176849	35.1834079969201	0
"Kng2"	2.17293574810379	5.48349389455191	7.9370271255602	0	12.7051195544434	0
"Knop1"	1794.84492793373	1749.23455236206	1852.30370542761	2264.65108071917	1363.35705988065	2081.88394718502
"Knstrn"	1161.43415736148	1521.27787760283	1215.35727860141	1519.72919541907	870.789347923773	1434.56651671087
"Kntc1"	1260.3027339002	1330.92230383481	1252.06602905712	1488.73690301431	968.521036804107	1400.38473820398
"Kpna1"	1869.81121124332	1721.03372661865	1957.46931484128	1742.2095801818	1392.67656654475	1659.95261874065
"Kpna2"	6099.43064492735	7605.6060317435	6338.70828815051	8529.52161682401	4789.83007202515	8479.2174308644
"Kpna3"	2657.50041993094	3103.65754431638	2671.8017561417	3734.57123477345	2648.52876865704	3594.42764611473
"Kpna4"	3210.51256782336	3396.63278953958	3166.87382309852	3809.83823061358	2806.85410464318	3522.85954736594
"Kpna6"	3459.31371098124	3630.07295819337	3588.5283891439	4203.88309118837	2490.2034326709	3779.22288616758
"Kpna7"	0	1.56671254130055	0	0	0	3.20454173502056
"Kpnb1"	22573.5430191763	26768.0671243905	23001.5046098735	32238.6253064646	19618.6592258382	29486.0566845025
"Kprp"	0	1.56671254130055	0	2.21373517176849	1.95463377760667	1.06818057834019
"Kptn"	274.87637213513	240.490375089634	239.102942157501	273.396293713409	263.875559976901	277.726950368449
"Kras"	2639.03046607206	2343.80196178562	2616.24256626278	2238.08625865795	2720.85021842849	2094.70211412511
"Krba1"	225.985317802795	334.493127567667	227.197401469161	302.174850946399	552.184042173885	310.840548296994
"Krcc1"	1813.31488179262	1514.22767116698	1988.22529495283	1697.93487674644	2179.41666203144	1778.52066293641
"Kremen1"	757.268108214172	993.295751184546	749.056934974744	457.136312970194	1216.75952656015	415.522244974333
"Kremen2"	0	0	0	2.21373517176849	1.95463377760667	0
"Kri1"	1127.75365326587	1052.04747148332	1004.03393138337	1049.31047141827	1007.61371235624	963.498881662848
"Krit1"	1240.74631216727	1005.82945151495	1295.7196782477	1406.82870165888	1276.37585677716	1479.43010100116
"Krr1"	1186.42291846467	1147.61693650265	1155.8295751597	1763.24006431361	982.203473247353	1745.40706500786
"Krt1"	0	0	0	1.10686758588425	0	2.13636115668037
"Krt10"	229.24472142495	119.070153138842	189.49652262275	85.228804113087	166.143871096567	138.863475184224
"Krt13"	78.2256869317366	132.387209739896	112.110508148538	109.57989100254	166.143871096567	131.386211135843
"Krt14"	567.13623025509	112.803302973639	583.371493728675	318.777864734663	23.4556053312801	310.840548296994
"Krt15"	85.8309620500999	19.5839067662568	78.378142864907	5.53433792942124	8.79585199923003	11.7499863617421
"Krt16"	15.2105502367266	21.9339755782076	0	11.0686758588425	0.977316888803337	17.090889253443
"Krt17"	0	4.70013762390164	0	1.10686758588425	0	1.06818057834019
"Krt18"	305.297472608583	6.26685016520219	334.347267664223	47.5953061930226	14.65975333205	38.4545008202467
"Krt19"	101.041512286826	1559.66233486469	112.110508148538	2063.20118008824	7587.88832466911	2238.90649220103
"Krt20"	0	0	1.98425678139005	0	1.95463377760667	3.20454173502056
"Krt222"	1.0864678740519	1.56671254130055	0.992128390695025	0	1.95463377760667	0
"Krt23"	6.51880724431138	6.26685016520219	8.92915551625522	0	13.6824364432467	0
"Krt26"	0	0	0.992128390695025	0	0	1.06818057834019
"Krt28"	0	0	0.992128390695025	0	0	0
"Krt31"	0	0	0	1.10686758588425	0	1.06818057834019
"Krt32"	1.0864678740519	0	0	0	0	0
"Krt33a"	0	0.783356270650273	0.992128390695025	3.32060275765274	1.95463377760667	2.13636115668037
"Krt34"	1.0864678740519	0	0	0	0	0
"Krt36"	3.25940362215569	1.56671254130055	5.95277034417015	9.96180827295822	2.93195066641001	4.27272231336075
